year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,state,start_source,end_source,comments,type_begin,type_end
2019,17,Shri Mansukh Mandaviya,BJP,M,Chemicals and Fertilizers,CM,2021-07-07,Current,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Mansukh Mandaviya,BJP,M,Health and Family Welfare,CM,2021-07-07,Current,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Mukhtar Abbas Naqvi,BJP,M,Minority Affairs,CM,2019-05-30,Current,Rajya Sabha,,NA ,Jharkhand,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narayan Tatu Rane,BJP,M,"Micro, Small and Medium Enterprises",CM,2021-07-07,Current,Rajya Sabha,,NA ,Maharasthra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Narendra Modi,BJP,M,All important policy issues,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Modi,BJP,M,All other portfolios not allocated to any Minister,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Modi,BJP,M,Department of Atomic Energy,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Modi,BJP,M,Department of Space,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Modi,BJP,M,"Personnel, Public Grievances and Pensions",CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_77_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Singh Tomar,BJP,M,Agriculture and Farmers Welfare,CM,2019-05-30,Current,Lok Sabha,,17_Madhya_Pradesh_1_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Narendra Singh Tomar,BJP,M,Food Processing Industries,CM,2020-09-18,2021-07-07,Lok Sabha,,17_Madhya_Pradesh_1_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2398.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,mid_term
2019,17,Shri Narendra Singh Tomar,BJP,M,Panchayati Raj,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Madhya_Pradesh_1_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Narendra Singh Tomar,BJP,M,Rural Development,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Madhya_Pradesh_1_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Nitin Jairam Gadkari,BJP,M,"Micro, Small and Medium Enterprises",CM,2019-05-30,2021-07-07,Lok Sabha,,17_Maharashtra_10_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Nitin Jairam Gadkari,BJP,M,Road Transport and Highways,CM,2019-05-30,Current,Lok Sabha,,17_Maharashtra_10_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Parshottam Rupala,BJP,M,"Fisheries, Animal Husbandry and Dairying",CM,2021-07-07,Current,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Pashu Pati Kumar Paras,LJP,M,Food Processing Industries,CM,2021-07-07,Current,Lok Sabha,,17_Bihar_21_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Piyush Goyal,BJP,M,Commerce and Industry,CM,2019-05-30,Current,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Piyush Goyal,BJP,M,"Consumer Affairs, Food and Public Distribution",CM,2020-10-09,Current,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2447.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Piyush Goyal,BJP,M,Railways,CM,2019-05-30,2021-07-07,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Piyush Goyal,BJP,M,Textiles,CM,2021-07-07,Current,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Prakash Javadekar,BJP,M,"Environment, Forest and Climate Change",CM,2019-05-30,2021-07-07,Rajya Sabha,,NA ,Maharasthra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Prakash Javadekar,BJP,M,Heavy Industries and Public Enterprises,CM,2019-11-12,2021-07-07,Rajya Sabha,,NA ,Maharasthra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1943.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,mid_term
2019,17,Shri Prakash Javadekar,BJP,M,Information and Broadcasting,CM,2019-05-30,2021-07-07,Rajya Sabha,,NA ,Maharasthra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Pralhad Joshi,BJP,M,Coal,CM,2019-05-30,Current,Lok Sabha,,17_Karnataka_11_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Pralhad Joshi,BJP,M,Mines,CM,2019-05-30,Current,Lok Sabha,,17_Karnataka_11_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Pralhad Joshi,BJP,M,Parliamentary Affairs,CM,2019-05-30,Current,Lok Sabha,,17_Karnataka_11_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Raj Kumar Singh,BJP,M,New and Renewable Energy,CM,2021-07-07,Current,Lok Sabha,,17_Bihar_32_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Raj Kumar Singh,BJP,M,Power,CM,2021-07-07,Current,Lok Sabha,,17_Bihar_32_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Raj Nath Singh,BJP,M,Defence,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_35_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Ramchandra Prasad Singh,JD(U) ,M,Steel,CM,2021-07-07,Current,Rajya Sabha,,NA ,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ramesh Pokhriyal Nishank,BJP,M,Education,CM,2020-08-14,2021-07-07,Lok Sabha,,17_Uttarakhand_5_0_1,Uttarakhand,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2388.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,mid_term
2019,17,Shri Ramesh Pokhriyal Nishank,BJP,M,Human Resource Development,CM,2019-05-30,2020-08-14,Lok Sabha,,17_Uttarakhand_5_0_1,Uttarakhand,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2388.pdf,,start_of_term,mid_term
2019,17,Shri Ramvilas Paswan,LJP ,M,"Consumer Affairs, Food and Public Distribution",CM,2019-05-30,2020-10-09,Rajya Sabha,,NA ,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2447.pdf,,start_of_term,mid_term
2019,17,Shri Ravi Shankar Prasad,BJP,M,Communications,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Bihar_30_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Ravi Shankar Prasad,BJP,M,Electronics and Information Technology,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Bihar_30_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Ravi Shankar Prasad,BJP,M,Law and Justice,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Bihar_30_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Sarbananda Sonowal,BJP,M,AYUSH,CM,2021-07-07,Current,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Sarbananda Sonowal,BJP,M,"Ports, Shipping and Waterways",CM,2021-07-07,Current,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Thaawar Chand Gehlot,BJP,M,Social Justice and Empowerment,CM,2019-05-30,2021-07-07,Rajya Sabha,,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Smt. Harsimrat Kaur Badal,SAD,F,Food Processing Industries,CM,2019-05-30,2020-09-18,Lok Sabha,,17_Punjab_11_0_1,Punjab,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2398.pdf,,start_of_term,mid_term
2019,17,Smt. Nirmala Sitharaman,BJP,F,Corporate Affairs,CM,2019-05-30,Current,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Smt. Nirmala Sitharaman,BJP,F,Finance,CM,2019-05-30,Current,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Smt. Smriti Zubin Irani,BJP,F,Textiles,CM,2019-05-30,2021-07-07,Lok Sabha,,17_Uttar_Pradesh_37_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Smt. Smriti Zubin Irani,BJP,F,Women and Child Development,CM,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_37_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Dr. Bhagwat Kishanrao Karad,BJP,M,Finance,MoS,2021-07-07,Current,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Bharati Pravin Pawar,BJP,F,Health and Family Welfare,MoS,2021-07-07,Current,Lok Sabha,,17_Maharashtra_20_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Jitendra Singh,BJP,M,Department of Atomic Energy,MoS,2019-05-30,Current,Lok Sabha,,17_Jammu_&_Kashmir_5_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Dr. Jitendra Singh,BJP,M,Department of Space,MoS,2019-05-30,Current,Lok Sabha,,17_Jammu_&_Kashmir_5_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Dr. Jitendra Singh,BJP,M,"Personnel, Public Grievances and Pensions",MoS,2019-05-30,Current,Lok Sabha,,17_Jammu_&_Kashmir_5_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Dr. Jitendra Singh,BJP,M,Prime Minister's Office,MoS,2019-05-30,Current,Lok Sabha,,17_Jammu_&_Kashmir_5_0_1,Jammu_&_Kashmir,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Dr. L. Murugan,BJP,M,"Fisheries, Animal Husbandry and Dairying",MoS,2021-07-07,Current,Rajya Sabha,,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. L. Murugan,BJP,M,Information and Broadcasting,MoS,2021-07-07,Current,Rajya Sabha,,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Munjapara Mahendrabhai,BJP,M,AYUSH,MoS,2021-07-07,Current,Lok Sabha,,17_Gujarat_9_0_1,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Munjapara Mahendrabhai,BJP,M,Women and Child Development,MoS,2021-07-07,Current,Lok Sabha,,17_Gujarat_9_0_1,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Rajkumar Ranjan Singh,BJP,M,Education,MoS,2021-07-07,Current,Lok Sabha,,17_Manipur_1_0_1,Manipur,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Rajkumar Ranjan Singh,BJP,M,External Affairs,MoS,2021-07-07,Current,Lok Sabha,,17_Manipur_1_0_1,Manipur,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Sanjeev Kumar Balyan,BJP,M,"Fisheries, Animal Husbandry and Dairying",MoS,2021-07-07,Current,Lok Sabha,,17_Uttar_Pradesh_3_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Dr. Subhas Sarkar,BJP,M,Education,MoS,2021-07-07,Current,Lok Sabha,,17_West_Bengal_36_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,General (Retd.) V. K. Singh,BJP,M,Civil Aviation,MoS,2021-07-07,Current,Lok Sabha,,17_Uttar_Pradesh_12_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,General (Retd.) V. K. Singh,BJP,M,Road Transport and Highways,MoS,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_12_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Prof. S. P. Singh Baghel,BJP,M,Law and Justice,MoS,2021-07-07,Current,Lok Sabha,,17_Uttar_Pradesh_18_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Rao Inderjit Singh,BJP,M,Corporate Affairs,MoS,2021-07-07,Current,Lok Sabha,,17_Haryana_9_0_1,Haryana,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Sadhvi Niranjan Jyoti,BJP,F,"Consumer Affairs, Food and Public Distribution",MoS,2021-07-07,Current,Lok Sabha,,17_Uttar_Pradesh_49_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Sadhvi Niranjan Jyoti,BJP,F,Rural Development,MoS,2019-05-30,Current,Lok Sabha,,17_Uttar_Pradesh_49_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri A. Narayanaswamy,BJP,M,Social Justice and Empowerment,MoS,2021-07-07,Current,Lok Sabha,,17_Karnataka_18_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ajay Bhatt,BJP,M,Defence,MoS,2021-07-07,Current,Lok Sabha,,17_Uttarakhand_4_0_1,Uttarakhand,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ajay Bhatt,BJP,M,Tourism,MoS,2021-07-07,Current,Lok Sabha,,17_Uttarakhand_4_0_1,Uttarakhand,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ajay Kumar,BJP,M,Home Affairs,MoS,2021-07-07,Current,Lok Sabha,,17_Uttar_Pradesh_28_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Angadi Suresh Channabasappa,BJP,M,Railways,MoS,2019-05-30,2020-09-23,Lok Sabha,,17_Karnataka_2_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_2405.pdf,,start_of_term,mid_term
2019,17,Shri Anurag Singh Thakur,BJP,M,Corporate Affairs,MoS,2019-05-30,2021-07-07,Lok Sabha,,17_Himachal_Pradesh_3_0_1,Himachal_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Anurag Singh Thakur,BJP,M,Finance,MoS,2019-05-30,2021-07-07,Lok Sabha,,17_Himachal_Pradesh_3_0_1,Himachal_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Arjun Ram Meghwal,BJP,M,Culture,MoS,2021-07-07,Current,Lok Sabha,,17_Rajasthan_2_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Arjun Ram Meghwal,BJP,M,Heavy Industries and Public Enterprises,MoS,2019-05-30,2021-07-07,Lok Sabha,,17_Rajasthan_2_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Arjun Ram Meghwal,BJP,M,Parliamentary Affairs,MoS,2019-05-30,Current,Lok Sabha,,17_Rajasthan_2_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,current
2019,17,Shri Ashwini Kumar Choubey,BJP,M,"Consumer Affairs, Food and Public Distribution",MoS,2021-07-07,Current,Lok Sabha,,17_Bihar_33_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ashwini Kumar Choubey,BJP,M,"Environment, Forest and Climate Change",MoS,2021-07-07,Current,Lok Sabha,,17_Bihar_33_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Ashwini Kumar Choubey,BJP,M,Health and Family Welfare,MoS,2019-05-30,2021-07-07,Lok Sabha,,17_Bihar_33_0_1,Bihar,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri B. L. Verma,BJP,M,Cooperation,MoS,2021-07-07,Current,Rajya Sabha,,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri B. L. Verma,BJP,M,Development of North Eastern Region,MoS,2021-07-07,Current,Rajya Sabha,,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Babul Supriyo,BJP,M,"Environment, Forest and Climate Change",MoS,2019-05-30,2021-07-07,Lok Sabha,,17_West_Bengal_40_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1859.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,start_of_term,mid_term
2019,17,Shri Bhagwanth Khuba,BJP,M,Chemicals and Fertilizers,MoS,2021-07-07,Current,Lok Sabha,,17_Karnataka_7_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
2019,17,Shri Bhagwanth Khuba,BJP,M,New and Renewable Energy,MoS,2021-07-07,Current,Lok Sabha,,17_Karnataka_7_0_1,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_3076.pdf,,mid_term,current
